attempt_id	circuit	stage	run_id	run_id_source	mode	wall_s	user_s	system_s	rss_kb	exit	source_log	source_log_sha256	config_key	config_key_source	retry_index	parse_status	duplicate_run_id	ambiguity_reason
attempt_4f62c0d8166dbd2c433c	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h437_m013_p172	filename	M	10.100	6.42	1.50	365264	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h437_m013_p172.driver.log	f98fb6b1df9ad7218a0dc4764e9a9ff96d577e9f403ed4f08f1b9bacacea82ee	M_b20_cov95v2_HMF_h437_m013_p172	run_id	0	PASS		
attempt_76a8967bb438bc895cc1	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h437_m014_p186	filename	M	9.640	6.21	1.33	365332	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h437_m014_p186.driver.log	ee4e0d93280a8a54157e7f86a3fd481338af12fd7f9951ac53d69b2fa2aa6487	M_b20_cov95v2_HMF_h437_m014_p186	run_id	0	PASS		
attempt_4b6bfc19d98f2c4759bc	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h437_m015_p200	filename	M	9.810	6.11	1.40	363596	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h437_m015_p200.driver.log	fe66ee0f0da54c08ca66dc098ee1b7caca535a99ca70ead5ef59f0c1d5a3dc7a	M_b20_cov95v2_HMF_h437_m015_p200	run_id	0	PASS		
attempt_66cd3a4882e30abc4a48	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h437_m016_p215	filename	M	9.730	6.14	1.44	363236	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h437_m016_p215.driver.log	cc8d6ddc3814d7ba24dcb9a3153d54e08a7b774e3a68d07adb6da67e8cb985e7	M_b20_cov95v2_HMF_h437_m016_p215	run_id	0	PASS		
attempt_b4132ec3186ecb0268b6	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h437_m017_p229	filename	M	9.950	6.11	1.40	365772	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h437_m017_p229.driver.log	c4fe5cda9f71e6d1090858ebc1ae4c316692d272accb1af53d34db80a158d100	M_b20_cov95v2_HMF_h437_m017_p229	run_id	0	PASS		
attempt_5be1f15944e67491cf77	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h437_m018_p243	filename	M	9.990	6.42	1.34	363116	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h437_m018_p243.driver.log	b9ad7015aef5bff3dedcff98b1ffba31611a08ecf9a292e5a7f3318172321a25	M_b20_cov95v2_HMF_h437_m018_p243	run_id	0	PASS		
attempt_bde6c6c58475086f2a89	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h437_m019_p257	filename	M	10.050	6.53	1.51	363516	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h437_m019_p257.driver.log	58423238b201d27ee7d61f737fa98514bed30c5b9ea1c74287ee2691c713ae55	M_b20_cov95v2_HMF_h437_m019_p257	run_id	0	PASS		
attempt_29943e12d238c2e25b1c	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h437_m020_p272	filename	M	10.030	6.32	1.35	362384	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h437_m020_p272.driver.log	acfd7b23b42407be0c8ba0fdcb1325868c01457c812b7489c70f55b4c70c8e1d	M_b20_cov95v2_HMF_h437_m020_p272	run_id	0	PASS		
attempt_93ca696b889dcd733a27	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_Mfull	filename	M	10.090	6.60	1.38	363060	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_Mfull.driver.log	cf098dfcaba190a6cac416dd1a52080ed3d7498a162b4d30d3c85ef5419ebe1b	M_b20_cov95v2_HMF_h477_Mfull	run_id	0	PASS		
attempt_d54332b029f3bda6e816	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m001_p1	filename	M	8.820	4.38	1.11	361128	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m001_p1.driver.log	0df480591f716231d378d84deed5a5916bc6697dbecdf533da336213b9d90172	M_b20_cov95v2_HMF_h477_m001_p1	run_id	0	PASS		
attempt_a25a1d437657921d2357	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m002_p13	filename	M	8.780	4.52	1.13	361588	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m002_p13.driver.log	b35f497fa80fa9da02eb6689a3dfdb37a548c42b085938d60ccf15080eef710f	M_b20_cov95v2_HMF_h477_m002_p13	run_id	0	PASS		
attempt_fbbb1267e0cd4894c40a	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m003_p25	filename	M	8.890	4.75	1.14	363868	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m003_p25.driver.log	881c25f76a68e41e70ab46324f6f54507ce073514a801c7ab5acf32437204be1	M_b20_cov95v2_HMF_h477_m003_p25	run_id	0	PASS		
attempt_ea9783909f18e35e9e97	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m004_p38	filename	M	9.070	4.80	1.18	363908	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m004_p38.driver.log	f769a2282e5ddb26b96b3d07f055f5a1d2bf00a39251cea25c95006cb13d5d1f	M_b20_cov95v2_HMF_h477_m004_p38	run_id	0	PASS		
attempt_15aabf4598e6840e7fa3	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m005_p50	filename	M	8.810	4.90	1.14	363180	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m005_p50.driver.log	587643c94b18d14a69cee3404dc31bdc5eb97c9dbd4537028e036b60c3a839a5	M_b20_cov95v2_HMF_h477_m005_p50	run_id	0	PASS		
attempt_c475df6633330a28a0be	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m006_p63	filename	M	9.970	5.98	1.40	362868	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m006_p63.driver.log	7fa7de01f2062721e0122f03057caf3570ced1936a8d2bf7154480787282b48e	M_b20_cov95v2_HMF_h477_m006_p63	run_id	0	PASS		
attempt_41454b8dc5b3f02be711	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m007_p75	filename	M	9.670	5.59	1.44	361892	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m007_p75.driver.log	4594841a978d5e4eb4fd3758a68c2e018898e9fcf32ddf19c14a76f2b02f2f1c	M_b20_cov95v2_HMF_h477_m007_p75	run_id	0	PASS		
attempt_3e792b14618b736d0955	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m008_p88	filename	M	9.480	5.64	1.26	363636	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m008_p88.driver.log	57e3cbe8eb2b0c8d616d7a46154d3c140ebb12c995db3b29276fcbbd454c0ab6	M_b20_cov95v2_HMF_h477_m008_p88	run_id	0	PASS		
attempt_ff3e06842e805982fc4e	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m009_p100	filename	M	9.730	5.89	1.44	363416	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m009_p100.driver.log	762f4a7aae9f9a8f84570201249035535806b074afdd03c2fb4f55fb8462793d	M_b20_cov95v2_HMF_h477_m009_p100	run_id	0	PASS		
attempt_3bb563628fce7f5b686c	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m010_p113	filename	M	9.660	6.04	1.28	362596	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m010_p113.driver.log	0ad28099a443cc95f6cba8ac25799f86cca05c152e52dd40bb7360cec6a3336c	M_b20_cov95v2_HMF_h477_m010_p113	run_id	0	PASS		
attempt_a03f8c024066c811113d	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m011_p125	filename	M	9.920	6.22	1.36	363332	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m011_p125.driver.log	160776e6611fee2e7d36baa8ef1170b6c34c15aef6761c90c28133a12693f20d	M_b20_cov95v2_HMF_h477_m011_p125	run_id	0	PASS		
attempt_3b560092454cecefd064	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m012_p138	filename	M	10.270	6.37	1.25	362708	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m012_p138.driver.log	d8877778ea416bc26adff870104bb6f5275a3a1c5932f4c9ee76edf960531979	M_b20_cov95v2_HMF_h477_m012_p138	run_id	0	PASS		
attempt_286ecee97136bf0f3b8a	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m013_p150	filename	M	9.910	6.23	1.25	363348	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m013_p150.driver.log	4b60be05281407ef6122ead7122874afa654c68572c59517f4704e6e153a7bb4	M_b20_cov95v2_HMF_h477_m013_p150	run_id	0	PASS		
attempt_d04c13f137fb1e7c609e	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m014_p163	filename	M	10.110	6.42	1.36	362224	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m014_p163.driver.log	bd083bc227f1f21816d8de602c146ad0d87f65708624950eed533dbbf68442d1	M_b20_cov95v2_HMF_h477_m014_p163	run_id	0	PASS		
attempt_88674c3e7875ee6c09ab	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m015_p175	filename	M	9.730	6.14	1.35	363280	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m015_p175.driver.log	7753603dd108e84c282368de67f06c450089edf48c18a6db4a97920f4ebcf58c	M_b20_cov95v2_HMF_h477_m015_p175	run_id	0	PASS		
attempt_236b5e12d7a4db07ce16	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m016_p188	filename	M	9.990	6.37	1.40	362272	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m016_p188.driver.log	ecb500710d2d9378cd07b273a598e06d136df5efcdd61b18f19fd3565b923797	M_b20_cov95v2_HMF_h477_m016_p188	run_id	0	PASS		
attempt_c68fba1315a84185b6e0	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m017_p200	filename	M	9.990	6.32	1.48	363140	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m017_p200.driver.log	012c6bfe9e262fdfd64c8216a238cfdb3b63ec5bc19746c2061ea66f6b2c9d79	M_b20_cov95v2_HMF_h477_m017_p200	run_id	0	PASS		
attempt_946df8d23d8f80a4c668	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m018_p213	filename	M	10.010	6.17	1.47	365584	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m018_p213.driver.log	cd4d9ac958699e688eff1da0d0e48894b1c9cc2cd2b13b3b911f7dc68ca901dc	M_b20_cov95v2_HMF_h477_m018_p213	run_id	0	PASS		
attempt_14cb38dae278a181ad5f	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m019_p225	filename	M	10.170	6.44	1.34	362808	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m019_p225.driver.log	174575fb7e9ec1525f8deb3582ccc5d4b99e77a9aacd9119d9043267634bd0b9	M_b20_cov95v2_HMF_h477_m019_p225	run_id	0	PASS		
attempt_4950c8c215e74863f8c0	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h477_m020_p238	filename	M	9.830	6.18	1.38	363732	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h477_m020_p238.driver.log	9230c08ae34a24fd93a463cecb5c39ad333e7bd62504490f360e4cd6cb0cd536	M_b20_cov95v2_HMF_h477_m020_p238	run_id	0	PASS		
attempt_8297115aff06c4017e3e	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_Mfull	filename	M	10.430	6.77	1.53	363736	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_Mfull.driver.log	4548dda2d2701b471cb654a1f90fb48c7842f6411fe66a660c620415f7d14c60	M_b20_cov95v2_HMF_h517_Mfull	run_id	0	PASS		
attempt_e9c73d7757c310753df2	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m001_p1	filename	M	8.860	4.35	1.15	364404	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m001_p1.driver.log	ee5e8fe3cf5328d930e1c1df5b85dcff1c8d04079df82e87020a2c007d24bebf	M_b20_cov95v2_HMF_h517_m001_p1	run_id	0	PASS		
attempt_7c65d70297975f870006	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m002_p12	filename	M	8.560	4.48	1.09	362164	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m002_p12.driver.log	f33cb8586f6dc63808b3b9a9943cf3d987f1a7d15cba2b002b8d5b2696e6500e	M_b20_cov95v2_HMF_h517_m002_p12	run_id	0	PASS		
attempt_0b8fb75c442645a8fd20	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m003_p23	filename	M	8.910	4.70	1.15	361348	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m003_p23.driver.log	bae6a1950eaf1d250f7be9e89d4d3e6e7e6e26f347c2c7612ced2ac4d90f51da	M_b20_cov95v2_HMF_h517_m003_p23	run_id	0	PASS		
attempt_e51e283ac397f8df2b71	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m004_p35	filename	M	8.910	4.75	1.19	362608	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m004_p35.driver.log	c834d573672e2325f2b1613194cd6b7857e6fe46b2501fe009d34a39c252544f	M_b20_cov95v2_HMF_h517_m004_p35	run_id	0	PASS		
attempt_b2d6582377d8fd5e6662	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m005_p47	filename	M	9.130	4.89	1.25	364980	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m005_p47.driver.log	0b18260982a249f2db8970f5a8984b60c3a710a5924cb183f9b7431f7680893a	M_b20_cov95v2_HMF_h517_m005_p47	run_id	0	PASS		
attempt_109d3ad2dafc4e0ad3c5	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m006_p58	filename	M	9.160	4.96	1.28	362800	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m006_p58.driver.log	90c47ea6b0a6f4ae52949745ddcb5b64e88580f90089b5ea91aafb453b06fe78	M_b20_cov95v2_HMF_h517_m006_p58	run_id	0	PASS		
attempt_175f5ac5dbc7f4b241c6	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m007_p70	filename	M	9.360	5.29	1.26	364804	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m007_p70.driver.log	541984a99b70d5f2884aa7f8057fb44db82e1df4c9015954f16fcb5a57d20e5f	M_b20_cov95v2_HMF_h517_m007_p70	run_id	0	PASS		
attempt_646c8d93a76c279c39dc	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m008_p82	filename	M	9.250	5.48	1.26	363636	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m008_p82.driver.log	56def4ec0b7ca9d76d6b8cf6a30cb9961055736fc79114de656cd4e4360abacd	M_b20_cov95v2_HMF_h517_m008_p82	run_id	0	PASS		
attempt_d4d2587b1ee565b5896c	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m009_p93	filename	M	9.400	5.68	1.21	363468	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m009_p93.driver.log	12a1d5b8e760251d25c4db2021d87b82fc7ebe1c67938cc57aa962819d44f264	M_b20_cov95v2_HMF_h517_m009_p93	run_id	0	PASS		
attempt_9eb025e161d689f277a8	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m010_p105	filename	M	9.210	5.70	1.29	362404	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m010_p105.driver.log	7caff60a1004b742ebe3e408a9bcedb458f9386734939f9fbd1dc0ac9e09ac82	M_b20_cov95v2_HMF_h517_m010_p105	run_id	0	PASS		
attempt_6f213dedac0cc473d3b8	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m011_p117	filename	M	9.630	5.98	1.29	362304	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m011_p117.driver.log	f1c197440c26dec75a7694be1284dd76567e041306c21941d1296411633be6c7	M_b20_cov95v2_HMF_h517_m011_p117	run_id	0	PASS		
attempt_05edbac62bb45ec12eae	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m012_p128	filename	M	9.940	6.00	1.33	362924	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m012_p128.driver.log	67b41290969112b4a828a335e9e9c1337d13ab0a6b625ad190d71041edd91ea7	M_b20_cov95v2_HMF_h517_m012_p128	run_id	0	PASS		
attempt_b31557ff4198e0aaadd7	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m013_p140	filename	M	10.000	6.26	1.39	363296	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m013_p140.driver.log	441503d9f004ea9a61cae8b5b7a8ecf5d110a232ef4fc38c00673e34b8576c6b	M_b20_cov95v2_HMF_h517_m013_p140	run_id	0	PASS		
attempt_2b1aa7c33af2c6ee3438	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m014_p151	filename	M	9.550	5.96	1.34	362924	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m014_p151.driver.log	a8313c9a089e20bf2e4e76b1e2be46720e3f70234ba02c452f167eaddd9043dc	M_b20_cov95v2_HMF_h517_m014_p151	run_id	0	PASS		
attempt_3a5cf8b97e7a237f2827	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m015_p163	filename	M	9.640	6.16	1.23	363344	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m015_p163.driver.log	f04ef84eb558f9f45b559c31638fa78f17963d3783040289d1c19b93a8c62a00	M_b20_cov95v2_HMF_h517_m015_p163	run_id	0	PASS		
attempt_69a59ffedac25f52b12b	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m016_p175	filename	M	9.560	6.00	1.24	363416	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m016_p175.driver.log	851b7e9f90aa8cc70171f07329faa29ad4d7ff1d8087c199825cbfabdfe84be3	M_b20_cov95v2_HMF_h517_m016_p175	run_id	0	PASS		
attempt_2a97d8c1eb0e9b7cfe37	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m017_p186	filename	M	9.610	5.92	1.30	365120	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m017_p186.driver.log	39eccb137b6513d849e1c346a5f4b91cfa76f25c1718bb5115aa244a70d8f3f0	M_b20_cov95v2_HMF_h517_m017_p186	run_id	0	PASS		
attempt_b760d337e6b7d5aa00fd	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m018_p198	filename	M	9.710	6.12	1.25	363584	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m018_p198.driver.log	013331c6adf73fed68dfd262b4de162fef5a2605cc0fd8c8985da00cd1321512	M_b20_cov95v2_HMF_h517_m018_p198	run_id	0	PASS		
attempt_45be3a7580e2e45ac01a	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m019_p210	filename	M	10.200	6.33	1.36	363512	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m019_p210.driver.log	490ed044c5afa36ef1e771f948f691a55f5402a75d6058c26a4719896e12dab8	M_b20_cov95v2_HMF_h517_m019_p210	run_id	0	PASS		
attempt_bd266c679ed2c3c3f2cc	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h517_m020_p221	filename	M	9.700	6.16	1.35	362860	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h517_m020_p221.driver.log	d42ca8d403b9b6ecebc3a5b09dc7d9c8009630ee125f48bb092492853c56bc7d	M_b20_cov95v2_HMF_h517_m020_p221	run_id	0	PASS		
attempt_92426381a4eae3a7bde2	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h557_Mfull	filename	M	10.240	6.56	1.41	364640	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h557_Mfull.driver.log	04f6afb1e9677adf1c3ea93a04cc95c226a4bcbd36ae0dbfca9c883bb7bae795	M_b20_cov95v2_HMF_h557_Mfull	run_id	0	PASS		
attempt_5fe3201e0acca9e77d79	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h557_m001_p1	filename	M	8.580	4.25	1.11	361056	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h557_m001_p1.driver.log	6596c54e4738e32755fa36507f2e7e8945ab8e259086f2fac0ee044bf21d8b50	M_b20_cov95v2_HMF_h557_m001_p1	run_id	0	PASS		
attempt_1947de7ea1841009e055	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h557_m002_p11	filename	M	8.780	4.65	1.12	362488	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h557_m002_p11.driver.log	76efdb5a5dc387905e5b3fd047fb4a7a8c17c6691c3c136473d8a981aa9d53c6	M_b20_cov95v2_HMF_h557_m002_p11	run_id	0	PASS		
attempt_eb331f723c1732db270b	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h557_m003_p22	filename	M	8.750	4.46	1.08	361660	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h557_m003_p22.driver.log	b88446c71338598839cb0239b9e678a709651b9eb289a331838b00da52f14884	M_b20_cov95v2_HMF_h557_m003_p22	run_id	0	PASS		
attempt_dfb64ada398085311ecd	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h557_m004_p33	filename	M	9.010	4.90	1.20	362204	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h557_m004_p33.driver.log	2367cd14c4946e11356c24a0e17c4cfcd478ed7056a0cb77b1aeed98a3ca4dbb	M_b20_cov95v2_HMF_h557_m004_p33	run_id	0	PASS		
attempt_58d0f0ffe105b49bbf9f	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h557_m005_p43	filename	M	9.150	4.91	1.33	362256	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h557_m005_p43.driver.log	6cd85c69e91cf3fcff6bcd058baac1e1bc46dd8c5709c295a3338110ab3a610d	M_b20_cov95v2_HMF_h557_m005_p43	run_id	0	PASS		
attempt_4eab2f94f8baf3fcf1ac	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h557_m006_p54	filename	M	9.110	4.96	1.35	362516	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h557_m006_p54.driver.log	f7b6afecf594524b9ce013a2dc19b94466459c35a60f023d1847d95a3d6b1774	M_b20_cov95v2_HMF_h557_m006_p54	run_id	0	PASS		
attempt_ed93a3a9a961c5cc0e34	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h557_m007_p65	filename	M	9.380	5.58	1.36	363432	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h557_m007_p65.driver.log	6eb9036f5ee4a4aecf335c3110c10de995d3720402e4ff0c9f1ffe850f9638f7	M_b20_cov95v2_HMF_h557_m007_p65	run_id	0	PASS		
attempt_ad1a9850ada4f6b12e7a	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h557_m008_p76	filename	M	9.510	5.53	1.41	363164	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h557_m008_p76.driver.log	aa0903a6a16db57b52ff19b6cf150a462974131ed98ef5b490d4bbe0f41c775e	M_b20_cov95v2_HMF_h557_m008_p76	run_id	0	PASS		
attempt_ea3056564db524ff982d	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h557_m009_p87	filename	M	9.710	5.95	1.34	363508	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h557_m009_p87.driver.log	f0892fdbc3d7a8a1736ff4b9a5d7b4802cf03363f5cb41dd731876ffaf8e2f8c	M_b20_cov95v2_HMF_h557_m009_p87	run_id	0	PASS		
attempt_dcedccb2f5295d05612c	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h557_m010_p98	filename	M	9.520	5.71	1.34	365952	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h557_m010_p98.driver.log	38c8cf1de709f673cab92629602322deb1b05f8d2936065d1cce6d6b67684343	M_b20_cov95v2_HMF_h557_m010_p98	run_id	0	PASS		
attempt_f6a7f803ccd5e2341607	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h557_m011_p109	filename	M	9.290	5.50	1.30	362788	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h557_m011_p109.driver.log	2450e762e8a7b1afac77a9c1d41e1c362b7159e77b27c82749ed3cea064108c7	M_b20_cov95v2_HMF_h557_m011_p109	run_id	0	PASS		
attempt_b6e3190c49c40e327d77	b20	03_hmf_coarse	M_b20_cov95v2_HMF_h557_m012_p119	filename	M	9.390	5.81	1.20	363064	0	10_circuits/b20/10_coverage95_phase4_v2/03_hmf_coarse/M_b20_cov95v2_HMF_h557_m012_p119.driver.log	01cdfe66e861e16ec0ce2098d2dc9c5a47d2cb73b149ecdca7d491fee9c91904	M_b20_cov95v2_HMF_h557_m012_p119	run_id	0	PASS		
